,nbr_concerts,acoustic music,art music,blues,children's music,country music,dance music,electronic music,experimental music,folk music,functional music,funk,hip hop music,independent music,instrumental music,jazz,lo-fi music,pop music,rhythm and blues,rock music,soul music,underground music,vocal music,world music
/venues/1260236,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1261011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1262971,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1263796,3,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.67
/venues/126444,4,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.25,0.25
/venues/126480,4,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
/venues/1265106,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1267811,150,0.02,0.09,0.07,0.0,0.01,0.07,0.14,0.05,0.04,0.01,0.0,0.15,0.07,0.05,0.01,0.0,0.13,0.02,0.73,0.02,0.0,0.02,0.35
/venues/127427,8,0.12,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.12,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.5
/venues/1276111,28,0.04,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.07,0.0,0.0,0.11,0.0,0.07,0.04,0.04,0.0,0.0,0.04,0.64
/venues/1277636,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1278031,17,0.18,0.41,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.35,0.0,0.0,0.06,0.0,0.35,0.12,0.29,0.12,0.0,0.0,0.53
/venues/1280411,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1283241,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
/venues/1284806,8,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.62
/venues/1287551,3,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.33,0.33
/venues/1287556,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0
/venues/1288106,4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
/venues/1290396,2,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1292431,3,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.67
/venues/129304,80,0.0,0.26,0.57,0.0,0.14,0.0,0.02,0.02,0.08,0.04,0.0,0.06,0.0,0.04,0.04,0.0,0.06,0.0,0.76,0.02,0.0,0.0,0.32
/venues/1296016,9,0.33,0.11,0.11,0.0,0.22,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.67,0.0,0.89,0.0,0.0,0.33,0.78
/venues/1296541,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
/venues/1297066,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
/venues/130024,416,0.02,0.03,0.0,0.0,0.0,0.78,0.81,0.11,0.03,0.0,0.01,0.15,0.13,0.0,0.01,0.0,0.31,0.02,0.23,0.02,0.0,0.01,0.26
/venues/130232,64,0.0,0.0,0.02,0.0,0.02,0.23,0.31,0.08,0.05,0.03,0.0,0.14,0.05,0.02,0.0,0.0,0.08,0.0,0.77,0.0,0.05,0.0,0.39
/venues/1303006,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1305711,87,0.18,0.08,0.0,0.0,0.08,0.0,0.07,0.02,0.22,0.03,0.01,0.18,0.21,0.02,0.02,0.01,0.43,0.05,0.57,0.02,0.0,0.17,0.52
/venues/1310826,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1311656,16,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.38
/venues/1312141,2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
/venues/1312641,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/131314,8,0.5,0.5,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.5,0.25,0.75,0.75,0.0,0.5,0.38
/venues/1313491,354,0.15,0.22,0.06,0.0,0.15,0.04,0.14,0.09,0.32,0.01,0.01,0.17,0.29,0.02,0.03,0.01,0.42,0.02,0.73,0.01,0.0,0.13,0.53
/venues/1315016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1318116,45,0.09,0.11,0.09,0.0,0.0,0.16,0.22,0.04,0.11,0.0,0.0,0.24,0.18,0.0,0.04,0.0,0.16,0.02,0.6,0.02,0.04,0.09,0.4
/venues/1318626,10,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.1,0.6
/venues/1319036,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0
/venues/1319436,14,0.07,0.21,0.07,0.0,0.0,0.21,0.29,0.14,0.14,0.0,0.0,0.21,0.07,0.0,0.0,0.0,0.14,0.07,0.43,0.07,0.0,0.07,0.57
/venues/1324371,3,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.0,0.0,0.67
/venues/1330386,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1340826,10,0.1,0.2,0.0,0.0,0.0,0.5,0.7,0.2,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.6,0.2,0.7,0.3,0.0,0.1,0.3
/venues/1341276,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1343711,26,0.15,0.0,0.0,0.0,0.08,0.04,0.04,0.12,0.23,0.0,0.0,0.12,0.27,0.0,0.0,0.0,0.08,0.04,0.54,0.0,0.0,0.15,0.42
/venues/1350371,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
/venues/1353766,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.25
/venues/1358781,11,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.64,0.0,0.18,0.0,0.0,0.0,0.09
/venues/1377281,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/137743,7,0.0,0.14,0.0,0.0,0.43,0.0,0.0,0.0,0.14,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.14,0.0,0.29,0.0,0.0,0.14,0.86
/venues/1378236,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1378336,10,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.3,0.2,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.2
/venues/1379156,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1380386,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
/venues/1381186,5,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
/venues/1381866,2,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5
/venues/1382441,10,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.6,0.0,0.2,0.1,0.4,0.1,0.0,0.0,0.4
/venues/1393868,39,0.08,0.1,0.05,0.0,0.03,0.05,0.13,0.1,0.18,0.0,0.0,0.13,0.23,0.0,0.0,0.0,0.38,0.03,0.51,0.0,0.0,0.08,0.33
/venues/1394158,14,0.14,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.07,0.0,0.0,0.0,0.07,0.0,0.79,0.0,0.0,0.14,0.43
/venues/1395148,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,1.0
/venues/1399853,9,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.33,0.0,0.0,0.22,0.0,0.0,0.11,0.0,0.44,0.11,0.67,0.11,0.0,0.0,0.78
/venues/1403163,4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1403178,2,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
/venues/1408558,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5
/venues/1409428,16,0.06,0.06,0.0,0.0,0.0,0.25,0.25,0.12,0.06,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.12,0.0,0.69,0.0,0.0,0.06,0.44
/venues/1410093,5,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8
/venues/1412473,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
/venues/1416133,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
/venues/1416308,23,0.0,0.26,0.0,0.0,0.0,0.91,0.96,0.57,0.0,0.0,0.0,0.17,0.04,0.0,0.0,0.0,0.17,0.04,0.04,0.04,0.0,0.0,0.43
/venues/1416553,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1416883,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,0.0,0.0,0.0
/venues/1422103,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1427098,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1431213,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
/venues/1434153,3,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.33,0.33,0.0,0.0,0.0,0.33
/venues/143748,50,0.02,0.08,0.0,0.0,0.0,0.16,0.28,0.2,0.06,0.02,0.0,0.14,0.08,0.06,0.0,0.0,0.18,0.0,0.92,0.0,0.0,0.02,0.4
/venues/1442978,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1443033,8,0.38,0.62,0.0,0.0,0.0,0.0,0.25,0.0,0.38,0.0,0.25,0.25,0.0,0.0,0.38,0.0,0.62,0.25,0.12,0.12,0.0,0.12,0.62
/venues/1443043,9,0.33,0.44,0.11,0.0,0.0,0.33,0.33,0.33,0.33,0.22,0.0,0.33,0.33,0.0,0.11,0.0,0.89,0.0,1.0,0.0,0.0,0.33,0.89
/venues/1446438,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
/venues/1451473,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1451643,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5
/venues/1460043,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
/venues/1460873,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1466193,4,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25
/venues/1466598,3,0.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.67,0.0,1.0,0.0,0.33,0.0,0.0,0.33,0.33
/venues/1467118,8,0.25,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.12,0.0,0.0,0.38,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.25,0.62
/venues/1467723,18,0.0,0.17,0.0,0.06,0.0,0.67,0.78,0.11,0.0,0.0,0.0,0.22,0.06,0.0,0.0,0.0,0.17,0.0,0.33,0.0,0.06,0.0,0.22
/venues/1469868,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
/venues/1471533,11,0.09,0.0,0.0,0.0,0.0,0.09,0.09,0.27,0.09,0.0,0.0,0.0,0.18,0.09,0.0,0.0,0.18,0.0,0.64,0.0,0.0,0.09,0.27
/venues/1473213,24,0.29,0.04,0.0,0.0,0.21,0.0,0.0,0.0,0.21,0.0,0.0,0.08,0.12,0.0,0.04,0.0,0.17,0.0,0.5,0.0,0.0,0.29,0.5
/venues/1475258,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.67,0.33,0.33,0.33,0.0,0.0,0.33
/venues/1477998,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1483203,36,0.08,0.03,0.08,0.0,0.08,0.0,0.0,0.0,0.25,0.03,0.03,0.22,0.0,0.0,0.14,0.0,0.47,0.03,0.47,0.0,0.0,0.08,0.78
/venues/1485298,7,0.0,0.43,0.0,0.0,0.0,0.14,0.29,0.0,0.14,0.0,0.0,0.57,0.14,0.0,0.0,0.0,0.57,0.43,0.14,0.43,0.0,0.0,0.57
/venues/1485403,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
/venues/1485423,3,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.67
/venues/1485613,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/148593,14,0.14,0.07,0.0,0.0,0.0,0.36,0.21,0.07,0.0,0.0,0.0,0.14,0.29,0.0,0.0,0.0,0.29,0.0,0.71,0.0,0.0,0.14,0.29
/venues/1486103,17,0.06,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.53,0.0,0.0,0.35,0.53,0.12,0.0,0.0,0.12,0.0,0.53,0.0,0.0,0.06,0.82
/venues/1487043,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1487513,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
/venues/1487668,13,0.08,0.15,0.08,0.0,0.08,0.0,0.08,0.0,0.15,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.38,0.0,0.46,0.0,0.0,0.0,0.38
/venues/1487703,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1490163,4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5
/venues/1491008,58,0.0,0.09,0.02,0.0,0.02,0.05,0.16,0.07,0.07,0.02,0.02,0.07,0.02,0.0,0.02,0.0,0.14,0.02,0.93,0.0,0.0,0.02,0.26
/venues/1492503,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.72
/venues/1492508,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
/venues/1494908,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
/venues/1496778,4,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5
/venues/1498183,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
/venues/1498908,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
/venues/1498913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1502028,62,0.02,0.16,0.02,0.0,0.0,0.0,0.03,0.03,0.1,0.03,0.02,0.15,0.18,0.0,0.05,0.02,0.19,0.05,0.79,0.03,0.0,0.03,0.29
/venues/1505428,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1505778,6,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.17,0.17,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.67,0.0,0.17,0.0,0.33,0.0,0.67
/venues/1506263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1507253,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
/venues/1507938,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1507943,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1507948,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1509938,82,0.07,0.07,0.01,0.0,0.0,0.05,0.13,0.02,0.13,0.02,0.0,0.32,0.17,0.0,0.0,0.0,0.12,0.0,0.62,0.0,0.0,0.09,0.61
/venues/1511373,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
/venues/1518363,58,0.16,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.09,0.0,0.0,0.34,0.02,0.0,0.09,0.0,0.22,0.03,0.4,0.07,0.0,0.24,0.62
/venues/151903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1520603,12,0.0,0.08,0.0,0.0,0.08,0.08,0.08,0.0,0.17,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.17,0.0,0.92,0.0,0.0,0.0,0.33
/venues/1527358,37,0.0,0.22,0.0,0.0,0.0,0.68,0.73,0.0,0.0,0.0,0.0,0.22,0.03,0.0,0.0,0.0,0.27,0.19,0.08,0.19,0.0,0.0,0.27
/venues/1527948,27,0.04,0.15,0.07,0.0,0.0,0.22,0.22,0.11,0.15,0.0,0.0,0.33,0.04,0.0,0.0,0.0,0.07,0.0,0.52,0.0,0.0,0.0,0.56
/venues/1533603,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/venues/1538108,17,0.0,0.12,0.06,0.0,0.0,0.29,0.35,0.12,0.12,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.12,0.0,0.65,0.0,0.0,0.0,0.59
/venues/1541208,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
/venues/1543943,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0
/venues/1546893,14,0.07,0.07,0.0,0.0,0.0,0.43,0.43,0.14,0.14,0.0,0.0,0.36,0.07,0.0,0.0,0.0,0.21,0.07,0.07,0.07,0.0,0.07,0.43
/venues/1547953,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,1.0
/venues/1549988,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
/venues/1550723,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.33,0.0,0.5,0.0,0.0,0.0,0.67
/venues/1552753,19,0.0,0.16,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.68
