venue_id,nbr_artists,listeners_median,followers_median,acousticness_median,danceability_median,duration_ms_median,energy_median,instrumentalness_median,liveness_median,loudness_median,speechiness_median,tempo_median,valence_median
/venues/1002631,1,7400000.0,6180634.0,0.0393,0.716,206980.0,0.6065,0.0,0.1495,-5.9085,0.07415,95.976,0.341
/venues/1004201,54,170100.0,20006.0,0.15550000000000003,0.6729999999999999,224113.5,0.623,0.00011760000000000001,0.126,-8.1525,0.046,119.99700000000001,0.5165
/venues/1004876,19,1400.0,432.0,0.5345,0.6692499999999999,212600.0,0.43074999999999997,0.852,0.11549999999999999,-11.113499999999998,0.04055,113.14625000000001,0.5942500000000001
/venues/1004881,1,636.0,1120.0,0.6605,0.5695,305440.5,0.261,0.001261,0.10900000000000001,-14.6365,0.0351,117.9845,0.34199999999999997
/venues/1004891,1,4700.0,954.0,0.21005,0.437,194373.5,0.456,0.371,0.1375,-10.3915,0.02975,113.97800000000001,0.2645
/venues/1006731,1,1100000.0,276566.0,0.03475,0.513,259513.0,0.6425000000000001,2.9199999999999998e-05,0.1145,-7.503,0.03745,118.48949999999999,0.309
/venues/100720,5,956.0,632.0,0.09259999999999999,0.7869999999999999,212346.5,0.665,5.45e-07,0.1165,-6.3085,0.0613,105.5275,0.6495
/venues/100790,18,19650.0,3163.0,0.17225000000000001,0.63075,220380.5,0.66725,4.525e-05,0.1255,-7.4072499999999994,0.046875,124.49825000000001,0.494
/venues/1008231,1,2200.0,1495.0,0.1575,0.5535,199840.0,0.5705,0.0,0.108,-7.993500000000001,0.03165,115.034,0.3145
/venues/1008911,1,4700000.0,1567446.0,0.10635,0.6585000000000001,253567.0,0.6975,0.0,0.1985,-7.0605,0.02885,119.88550000000001,0.5485
/venues/1011066,2,309753.5,2712.5,0.00494,0.53,216034.0,0.934,0.000295,0.57,-5.287000000000001,0.11199999999999999,150.04,0.6890000000000001
/venues/101173,555,21950.0,7199.0,0.05655,0.622,236340.0,0.7055,0.011215,0.1265,-7.737,0.05595,122.007,0.4525
/venues/101332,57,50100.0,26187.0,0.1181,0.698,220267.0,0.6809999999999999,3.8549999999999995e-05,0.1305,-7.4425,0.10364999999999999,121.03150000000001,0.419
/venues/101376,1,507.0,114.0,0.00972,0.853,173333.0,0.8290000000000001,5.87e-06,0.107,-5.525,0.306,126.23700000000001,0.66
/venues/1014316,7,123500.0,47250.0,0.246,0.5640000000000001,235706.5,0.526,0.0324,0.10170000000000001,-7.4495000000000005,0.03465,123.01249999999999,0.40249999999999997
/venues/101668,1,416.0,160.0,0.9205000000000001,0.46099999999999997,143446.5,0.23099999999999998,1.1075e-05,0.14350000000000002,-12.731000000000002,0.02855,95.53,0.4435
/venues/1016706,28,11700.0,5699.5,0.12115000000000001,0.58975,224144.0,0.62875,0.0038125,0.12475,-7.9055,0.042225,120.60825,0.456
/venues/1017681,26,6100.0,1678.0,0.222275,0.6134999999999999,235151.5,0.5735,0.0235525,0.12025,-8.946250000000001,0.042575,120.78949999999999,0.37575
/venues/1017751,7,5350.0,5226.5,0.22849999999999998,0.6589999999999999,237403.5,0.68825,0.0096225,0.11224999999999999,-6.40725,0.04825,118.15400000000001,0.69525
/venues/1019121,2,320.5,570.0,0.44999999999999996,0.5589999999999999,270623.25,0.334,0.0006817675,0.10315,-13.13625,0.035,116.47749999999999,0.2885
/venues/102099,1,134.0,115.0,0.7955000000000001,0.5534999999999999,287413.5,0.25549999999999995,5.865e-05,0.127,-13.7315,0.044700000000000004,119.7095,0.5365
/venues/1021236,27,1013.0,400.5,0.26175000000000004,0.6297499999999999,235197.75,0.54475,0.00076525,0.11699999999999999,-8.64075,0.05075,113.87275,0.49424999999999997
/venues/1029211,13,25050.0,2961.5,0.005265000000000001,0.701,392402.0,0.77,0.7595000000000001,0.11349999999999999,-7.699,0.0631,138.00900000000001,0.2995
/venues/1031166,3,512.0,368.0,0.8665,0.47,307993.5,0.32899999999999996,0.554,0.11149999999999999,-10.935,0.0464,109.0025,0.17300000000000001
/venues/1031171,3,49700.0,6847.0,0.189,0.6305000000000001,307993.5,0.7235,0.554,0.121,-7.618,0.0464,114.97200000000001,0.188
/venues/1032436,1,534300.0,90570.0,0.5894999999999999,0.5175000000000001,229157.0,0.44999999999999996,2.3199999999999998e-05,0.132,-9.011500000000002,0.0416,107.5765,0.3745
/venues/1035516,3,140.0,206.0,0.138,0.6785000000000001,363323.25,0.53425,0.8275,0.09634999999999999,-10.97775,0.061375,111.98949999999999,0.4525
/venues/1036831,16,4000.0,1504.0,0.06004999999999999,0.7140000000000001,213425.0,0.718,0.40900000000000003,0.10925000000000001,-7.4864999999999995,0.045450000000000004,121.0,0.405
/venues/1042286,10,30350.0,2088.0,0.25475000000000003,0.53425,220750.0,0.5760000000000001,0.0007987500000000001,0.1205,-9.11775,0.035775,112.69525,0.47450000000000003
/venues/104822,1,6.0,66.0,0.000256,0.344,271267.0,0.899,0.9009999999999999,0.184,-5.97,0.0631,119.87200000000001,0.107
/venues/1051496,23,221.0,472.5,0.089975,0.46950000000000003,216451.0,0.64775,0.015235,0.1325,-7.4065,0.04285,118.0075,0.30625
/venues/105150,39,1250.0,916.0,0.06045,0.586,254500.0,0.6795,0.26305,0.11249999999999999,-8.122,0.0507,124.004,0.27399999999999997
/venues/105196,64,4700.0,1243.5,0.0674,0.6885,230244.25,0.70475,0.043475,0.1395,-7.999750000000001,0.071525,120.73275,0.51825
/venues/1057716,5,308.0,187.0,0.6279999999999999,0.47400000000000003,246948.0,0.3375,0.3375,0.106,-12.8185,0.0366,121.9495,0.1355
/venues/1063161,48,5200.0,2825.5,0.48375,0.53725,224044.75,0.49450000000000005,0.005085,0.11324999999999999,-9.758000000000001,0.0346,119.7595,0.35625
/venues/1063166,29,467.5,638.5,0.09315000000000001,0.537,228340.0,0.65825,0.0039625,0.11674999999999999,-7.849499999999999,0.039175,123.53674999999998,0.488
/venues/1067046,1,9400.0,6617.0,0.003125,0.798,384075.5,0.7855,0.8694999999999999,0.09910000000000001,-10.072,0.0543,127.4975,0.407
/venues/1067236,1,14.0,111.0,0.906,0.6144999999999999,313883.0,0.136,0.8705,0.11850000000000001,-21.7425,0.06,120.981,0.56
/venues/1070471,7,24700.0,7145.0,0.32825000000000004,0.52825,251948.25,0.584,2.1235000000000003e-05,0.134525,-8.00375,0.034275,119.43925,0.46425
/venues/1072496,7,103.0,88.0,0.4375,0.565,200847.0,0.473,0.0064399999999999995,0.11549999999999999,-8.8535,0.036199999999999996,112.0155,0.3285
/venues/1072551,1,16.0,23.0,0.8660000000000001,0.395,254513.5,0.2145,0.7965,0.1255,-15.791,0.049949999999999994,102.678,0.223
/venues/1072561,1,16.0,23.0,0.8660000000000001,0.395,254513.5,0.2145,0.7965,0.1255,-15.791,0.049949999999999994,102.678,0.223
/venues/1072566,4,55.0,20.0,0.633,0.42025,272293.5,0.3495,0.8122499999999999,0.11525,-14.2315,0.042050000000000004,111.20124999999999,0.20450000000000002
/venues/1072606,28,2300.0,1146.0,0.526,0.5435,243331.0,0.4505,0.000368,0.112,-9.523,0.0381,113.097,0.33
/venues/107529,1,1400.0,131.0,0.0089475,0.7175,185731.5,0.743,0.130405,0.1255,-5.673,0.0707,126.59199999999998,0.1995
/venues/107530,8,344.0,971.0,0.4715,0.6045,234240.0,0.5005000000000001,0.000305,0.11599999999999999,-7.569000000000001,0.03785,119.931,0.3175
/venues/1075796,5,4600.0,3424.0,0.5495000000000001,0.601,216667.0,0.41900000000000004,0.0017699999999999999,0.1535,-12.228,0.0485,108.69650000000001,0.6819999999999999
/venues/108189,43,7450.0,2611.5,0.11785,0.615,226754.5,0.6897499999999999,0.029027499999999998,0.124,-8.407250000000001,0.04075,121.26325,0.368
/venues/1083561,5,248.0,932.0,0.2025,0.6385,214073.0,0.719,0.036,0.115,-7.616,0.04475,127.6805,0.718
/venues/1083566,2,515.5,1130.0,0.30655,0.5275000000000001,231046.25,0.514,0.00035945,0.13425,-7.799250000000001,0.0345,110.49974999999999,0.37424999999999997
/venues/1088946,16,19700.0,6308.5,0.2915,0.5834999999999999,212226.5,0.5409999999999999,0.000168,0.129,-8.2675,0.03745,122.094,0.457
/venues/1089531,1,36600.0,1325.0,0.20800000000000002,0.787,161493.0,0.489,0.0,0.0988,-5.882000000000001,0.0436,132.02700000000002,0.52
/venues/1091171,42,548.0,591.0,0.5615,0.5695,223970.0,0.435,0.000567,0.11299999999999999,-9.635,0.0351,117.9845,0.34199999999999997
/venues/1091356,4,285.0,145.0,0.41225,0.56375,194843.0,0.45425,0.00260525,0.111275,-8.03825,0.035675,115.212,0.4385
/venues/1092946,2,6978.0,325.0,0.5489999999999999,0.55025,201150.0,0.5952500000000001,0.000940625,0.16350000000000003,-8.477,0.035,118.05324999999999,0.62175
/venues/1094211,5,27000.0,8916.0,0.06925,0.667,222727.0,0.662,0.5725,0.1016,-8.612,0.0432,115.946,0.4635
/venues/1094591,10,6250.0,3225.0,0.0881,0.652,229609.0,0.7075,0.00909,0.1405,-6.711,0.06475,113.289,0.6965
/venues/1097051,1,4300.0,3420.0,0.08165,0.618,222868.5,0.8475,0.0,0.1375,-4.339499999999999,0.0504,160.01749999999998,0.7879999999999999
/venues/1097096,7,1200.0,1016.0,0.16149999999999998,0.585,261993.5,0.7345,0.0621,0.164,-8.0245,0.05485,108.9085,0.6829999999999999
/venues/110056,2,129800.0,71520.0,0.107,0.642,200493.0,0.838,0.0,0.275,-4.315,0.073,144.991,0.905
/venues/1101106,2,133900.0,46095.0,0.1205,0.6519999999999999,205026.5,0.7575000000000001,4.64e-06,0.3325,-6.3015,0.03165,125.46950000000001,0.8105
/venues/1102666,1,103000.0,15777.0,0.653,0.5215,258556.5,0.363,0.0012144999999999999,0.108,-13.378,0.02935,106.466,0.245
/venues/1102866,8,52850.0,28798.0,0.004024000000000001,0.712,395085.25,0.75875,0.8022499999999999,0.14200000000000002,-8.63925,0.06505,136.00625,0.29100000000000004
/venues/1103761,3,1400.0,228.0,0.148,0.546,238929.0,0.5495,0.01762,0.112,-7.7604999999999995,0.03365,127.464,0.187
/venues/1107486,10,407.0,142.5,0.03895,0.64575,227640.25,0.67025,0.0009567500000000001,0.111175,-6.9975,0.056925,126.48675,0.503
/venues/1107501,40,357.0,510.0,0.16225,0.5070000000000001,225972.0,0.62775,0.055375,0.1265,-8.72775,0.039099999999999996,121.11725,0.377
/venues/1109521,1,1500.0,255.0,0.040150000000000005,0.40349999999999997,227686.5,0.611,0.02725,0.09285,-5.7589999999999995,0.03175,129.494,0.40800000000000003
/venues/1109886,41,14500.0,5001.0,0.003275,0.78125,392939.0,0.7629999999999999,0.8220000000000001,0.09895000000000001,-8.668499999999998,0.0534,123.99000000000001,0.36075
/venues/1109931,14,54000.0,16614.0,0.00203,0.6579999999999999,465305.0,0.8714999999999999,0.8290000000000001,0.19899999999999998,-7.5649999999999995,0.050449999999999995,137.99849999999998,0.276
/venues/1111161,79,6300.0,4112.0,0.7070000000000001,0.46,306252.5,0.3535,0.519,0.1105,-12.801,0.04455,110.807,0.295
/venues/1111166,2,12301.0,5765.0,0.42981374999999994,0.49774999999999997,267219.75,0.53225,1.5415e-05,0.1235,-8.906,0.066,139.68525,0.30174999999999996
/venues/1112026,34,105800.0,33332.0,0.46399999999999997,0.586,209920.0,0.569,3.8499999999999996e-06,0.122,-8.017000000000001,0.0379,123.9735,0.5485
/venues/1112866,13,3300.0,1117.0,0.0080975,0.7875000000000001,407655.0,0.7115,0.8614999999999999,0.10097500000000001,-8.91625,0.0559,123.00075000000001,0.33275
/venues/1113446,2,4750.0,6357.0,0.00021380000000000005,0.6739999999999999,472089.75,0.95,0.819,0.30425,-6.907500000000001,0.051324999999999996,140.49824999999998,0.4305
/venues/1116226,1,1400.0,470.0,0.00736,0.571,353983.5,0.9375,0.502,0.1488,-8.000499999999999,0.06309999999999999,151.48700000000002,0.29200000000000004
/venues/1116236,1,606.0,324.0,0.05015,0.592,308713.0,0.5025000000000001,0.0351,0.10585,-12.863499999999998,0.11115,122.505,0.45649999999999996
/venues/1124536,2,16356.5,8290.0,0.15428275,0.50025,340235.25,0.655,0.40079965,0.12035000000000001,-7.35275,0.035575,132.2995,0.1725
/venues/1125866,2,15600.0,17642.5,0.0008205,0.8055,504331.75,0.6965,0.87675,0.1161,-10.324000000000002,0.06215,123.994,0.378
/venues/112740,1,46200.0,2415.0,0.00429,0.6705,354678.0,0.8094999999999999,0.815,0.11399999999999999,-7.3315,0.04265,138.01,0.313
/venues/1129466,12,71.0,169.0,0.178475,0.6225,235629.5,0.6475,0.0246975,0.13175,-7.3790000000000004,0.04695,125.19200000000001,0.5425
/venues/1129916,205,5700.0,2385.5,0.02425,0.52425,242819.75,0.74875,0.092325,0.128,-7.193,0.0533,123.217,0.399
/venues/1129971,471,585400.0,263449.0,0.016800000000000002,0.541,230753.5,0.8085,0.0001521,0.1345,-5.6455,0.061950000000000005,122.047,0.4185
/venues/1130166,13,137.5,205.5,0.27,0.5215000000000001,216471.5,0.6255,0.21142500000000003,0.11399999999999999,-8.70125,0.049725000000000005,121.65299999999999,0.47375
/venues/1130551,57,8100.0,292.0,0.0368,0.70725,223176.5,0.647,0.0002709,0.1125,-7.255,0.07844999999999999,118.23150000000001,0.5685
/venues/1134256,1,734.0,322.0,0.9664999999999999,0.4135,307993.5,0.20400000000000001,0.554,0.112,-13.593499999999999,0.0464,99.881,0.188
/venues/1135186,6,33.0,81.0,0.15465,0.6890000000000001,235549.5,0.534,0.009675,0.1405,-10.068,0.05025,115.9025,0.3145
/venues/1136926,1,734.0,322.0,0.9664999999999999,0.4135,307993.5,0.20400000000000001,0.554,0.112,-13.593499999999999,0.0464,99.881,0.188
/venues/1138081,4,652750.0,196173.5,0.010845,0.737,243322.0,0.8520000000000001,0.0,0.1215,-4.0085,0.14700000000000002,101.5095,0.6315
/venues/1138086,341,120400.0,36132.0,0.10805000000000001,0.62575,221960.25,0.68275,0.00031299999999999996,0.1215,-7.108499999999999,0.046375,120.43475000000001,0.457
/venues/1145821,23,3250.0,679.0,0.0485,0.625,207160.5,0.757,0.0002222,0.1205,-6.3805,0.0561,122.005,0.46499999999999997
/venues/1145826,15,467.5,384.0,0.119605,0.6405,216578.0,0.55025,0.00160875,0.13374999999999998,-8.95225,0.041249999999999995,123.76975,0.36650000000000005
/venues/1145831,1,33600.0,0.0,,,,,,,,,,
/venues/114659,37,7500.0,2290.0,0.1815,0.6890000000000001,233040.0,0.716,0.0,0.137,-6.511,0.198,99.59100000000001,0.6265000000000001
/venues/114785,113,375300.0,129897.0,0.4605,0.5642499999999999,238953.25,0.53525,4.41e-05,0.12075,-9.500499999999999,0.037425,115.6395,0.49024999999999996
/venues/1148546,8,96.5,236.5,0.0238,0.433,146449.5,0.7865,0.00165,0.1395,-8.671,0.057050000000000003,141.10299999999998,0.5415
/venues/1148641,4,14700.0,124.0,0.037000000000000005,0.6014999999999999,189116.0,0.8619999999999999,5.335000000000001e-06,0.1215,-5.797499999999999,0.0481,121.965,0.5675
/venues/1159311,5,17550.0,3206.0,0.0514,0.5975,205040.0,0.7835000000000001,8.044999999999999e-05,0.1195,-5.53,0.0477,116.50450000000001,0.34500000000000003
/venues/1159316,1,1100.0,1520.0,0.016050000000000002,0.615,202712.5,0.847,0.000398,0.0991,-6.4115,0.0615,124.135,0.725
/venues/116012,16,9600.0,1664.0,0.9764999999999999,0.31275,308307.0,0.162,0.0005105,0.1095,-17.735,0.04575,100.9325,0.16099999999999998
/venues/1160141,1,695100.0,276644.0,0.873,0.40399999999999997,415000.0,0.446,0.441,0.129,-16.054000000000002,0.0372,107.24799999999999,0.354
/venues/116025,5,49800.0,31802.0,0.10695000000000002,0.592,256683.0,0.777,2.365e-06,0.11399999999999999,-7.0565,0.047,109.45750000000001,0.754
/venues/116059,24,40250.0,11283.5,0.249,0.601,232973.0,0.629,4.22e-06,0.123,-7.234999999999999,0.03735,117.48,0.525
/venues/1160906,2,36600.0,1325.0,0.20800000000000002,0.787,161493.0,0.489,0.0,0.0988,-5.882000000000001,0.0436,132.02700000000002,0.52
/venues/1161071,1,2400000.0,48326.0,0.0246,0.7040000000000001,213394.0,0.836,0.0249,0.113,-6.132000000000001,0.045,128.99,0.647
/venues/1161276,3,13700.0,295.0,0.0258,0.6950000000000001,236678.0,0.7090000000000001,0.01865,0.10850000000000001,-7.105,0.04685,120.50800000000001,0.39249999999999996
/venues/1161281,120,61600.0,29885.0,0.459,0.5974999999999999,235964.0,0.5275000000000001,0.00439,0.11299999999999999,-9.2335,0.04395,116.8815,0.43100000000000005
/venues/1161286,8,21.0,33.0,0.11425000000000002,0.7605,214232.5,0.6597500000000001,5.7635000000000006e-05,0.10375000000000001,-8.47825,0.15125,96.9455,0.56175
/venues/1162191,5,1100.0,291.0,0.010950000000000001,0.726,271406.5,0.671,0.7124999999999999,0.10650000000000001,-8.252500000000001,0.0475,123.99799999999999,0.395
/venues/1168481,12,90.5,56.5,0.6232500000000001,0.43025,308872.5,0.32725000000000004,0.74,0.10189999999999999,-14.31925,0.04235,114.07049999999998,0.1705
/venues/1168646,9,24500.0,485.0,0.484,0.5785,280893.0,0.487,0.48150000000000004,0.11535000000000001,-9.496,0.0433,101.0,0.48650000000000004
/venues/1168971,1,534600.0,80187.0,0.00203,0.687,480000.0,0.898,0.841,0.10099999999999999,-7.699,0.0532,137.985,0.055
/venues/1170106,76,313200.0,115087.5,0.01245,0.556,221560.0,0.838,4.96e-05,0.15000000000000002,-5.945,0.0627,127.0075,0.4695
/venues/1171921,4,298100.0,37433.0,0.1795,0.7994999999999999,188758.5,0.796,6.5999999999999995e-06,0.1145,-4.681,0.1021,97.0,0.504
/venues/117260,13,103.0,83.0,0.0929,0.52,193006.5,0.6885,3.2855e-05,0.10900000000000001,-6.5585,0.0572,123.02,0.485
/venues/117261,4,97.0,172.5,0.27625,0.5215,251020.0,0.45375,0.0023012500000000003,0.13325,-8.950249999999999,0.0373,117.43799999999999,0.27649999999999997
/venues/1173106,18,433.0,22.0,0.007865,0.6825,211735.75,0.7927500000000001,0.00048650000000000006,0.1745,-6.3919999999999995,0.07844999999999999,122.7895,0.5055
/venues/1173391,14,96400.0,14833.0,0.135875,0.6855,217406.0,0.646,0.00132525,0.1195,-7.7225,0.05675,115.75274999999999,0.484
/venues/117390,21,1128.0,1061.5,0.31425000000000003,0.61575,224973.5,0.5697500000000001,0.002373,0.119,-8.080499999999999,0.0456,119.81900000000002,0.483
/venues/1176071,2,20800000.0,6441364.0,0.13645000000000002,0.7797499999999999,199847.5,0.68425,0.0,0.10825,-4.98375,0.10495,114.4855,0.6425000000000001
/venues/1176896,3,312100.0,17040.0,0.008740000000000001,0.685,188855.0,0.7965,0.000384,0.1,-5.7185,0.0764,129.88,0.7120000000000001
/venues/1176901,1,186100.0,79460.0,0.381,0.677,250600.0,0.609,9.87e-06,0.245,-10.001,0.0497,108.06299999999999,0.6579999999999999
/venues/1177266,3,22.0,82.0,0.20099999999999998,0.5845,192493.5,0.581,6.515000000000001e-05,0.10924999999999999,-8.521,0.028650000000000002,113.57300000000001,0.5675
/venues/1178911,1,24700.0,7145.0,0.5115,0.496,235080.0,0.379,0.0016735,0.11349999999999999,-9.3275,0.031799999999999995,122.77199999999999,0.38
/venues/1178931,1,25300.0,25406.0,0.2575,0.484,248013.5,0.666,0.009575499999999999,0.1305,-7.748,0.1305,139.1515,0.7809999999999999
/venues/1178941,17,155850.0,41210.5,0.8917499999999999,0.441,243763.5,0.23249999999999998,0.06315,0.10700000000000001,-14.12875,0.0423,106.547,0.221
/venues/1182321,2,4750.0,6357.0,0.00021380000000000005,0.6739999999999999,472089.75,0.95,0.819,0.30425,-6.907500000000001,0.051324999999999996,140.49824999999998,0.4305
/venues/1188686,8,107700.0,18436.0,0.8704999999999999,0.341,300707.0,0.223,0.07744999999999999,0.114,-15.312000000000001,0.046,119.51700000000001,0.213
/venues/1188696,34,58100.0,1050.0,0.9425,0.333,268291.5,0.1105,0.21400000000000002,0.113,-19.572000000000003,0.0453,97.83,0.16999999999999998
/venues/1188701,3,245300.0,18436.0,0.8955,0.31925,312203.5,0.134025,0.31922500000000004,0.1175,-20.17225,0.0433,108.0135,0.17055
/venues/1188706,5,245300.0,18436.0,0.8819999999999999,0.31925,312203.5,0.1735,0.07744999999999999,0.1175,-19.3585,0.0433,108.0135,0.1709
/venues/1188711,7,1700.0,228.0,0.7809999999999999,0.47050000000000003,316270.0,0.28900000000000003,0.561,0.121,-15.312000000000001,0.042300000000000004,119.51700000000001,0.2545
/venues/1189366,13,729.0,254.0,0.09490000000000001,0.62725,221856.0,0.74925,0.0365834,0.12325,-5.965999999999999,0.062450000000000006,125.46775,0.47275
/venues/119033,1,9900.0,3471.0,0.005025,0.758,302000.0,0.895,0.17955000000000002,0.0825,-10.1165,0.0543,124.3135,0.7815
/venues/1190951,1,52.0,21.0,0.34750000000000003,0.487,222787.0,0.39249999999999996,0.0001515,0.10450000000000001,-10.370000000000001,0.034199999999999994,123.2965,0.7254999999999999
/venues/1190956,4,75.0,19.5,0.42600000000000005,0.5249999999999999,210306.75,0.49,0.048350750000000005,0.099075,-7.44125,0.07085,122.819,0.61475
/venues/1193471,1,19100.0,5965.0,0.7135,0.608,258185.0,0.5015000000000001,9.71e-05,0.1175,-9.523,0.0394,132.124,0.5375
/venues/1193931,3,1600.0,139.0,0.323,0.611,180647.0,0.3805,2.42e-05,0.09670000000000001,-16.091,0.0451,99.1215,0.567
/venues/1194006,3,31000.0,4010.0,0.9215,0.4105,281353.0,0.126,0.01265,0.108,-18.941499999999998,0.0388,111.686,0.12300000000000001
/venues/1200566,1,113.0,139.0,0.0138,0.789,212532.0,0.569,0.0105,0.107,-10.886,0.0832,118.99600000000001,0.3
/venues/1200656,1,2.0,4.0,0.4145,0.7230000000000001,182125.5,0.714,0.0,0.104,-6.97,0.259,100.02949999999998,0.47450000000000003
/venues/1203241,3,59500.0,28562.5,0.37510000000000004,0.6347499999999999,189133.5,0.6719999999999999,0.44892499999999996,0.14600000000000002,-9.214,0.039525000000000005,125.03325000000001,0.517
/venues/1203856,27,988.5,1178.5,0.000276,0.482,234144.0,0.9375,0.0079,0.238,-5.353,0.09405,120.01750000000001,0.329
/venues/1204021,27,205.0,315.0,0.6755,0.5609999999999999,234826.5,0.36550000000000005,0.0018805,0.114,-10.9985,0.03615,116.17399999999999,0.314
/venues/1205851,5,1300.0,90.0,0.008075,0.69525,294280.0,0.83575,0.74525,0.1295,-6.1434999999999995,0.13675,126.94524999999999,0.28275
/venues/1205856,33,130699.0,43397.0,0.057175000000000004,0.628,227315.0,0.6880000000000001,0.0017387500000000003,0.13425,-6.805000000000001,0.06205,118.488,0.48024999999999995
/venues/1205906,1,77.0,297.0,0.01315,0.643,270280.0,0.7885,0.8160000000000001,0.09295,-9.717,0.0436,130.0145,0.2465
/venues/120735,1,932.0,357.0,0.000628,0.8085,458240.5,0.7335,0.8925000000000001,0.0886,-8.668499999999998,0.05765,122.0035,0.22399999999999998
/venues/120747,1,1900.0,1595.0,0.0172,0.4235,197124.5,0.7235,0.7949999999999999,0.105,-6.6855,0.04005,123.583,0.657
/venues/120770,138,700100.0,57204.0,0.01935,0.702,193919.0,0.803,0.0007135,0.1375,-5.3245000000000005,0.0637,126.06299999999999,0.47250000000000003
/venues/1208996,19,126.0,68.0,0.4975,0.5695,235570.5,0.38299999999999995,0.0289,0.10900000000000001,-11.553,0.0381,114.9315,0.34199999999999997
/venues/1209316,85,7250.0,534.0,0.00957,0.7995000000000001,411201.0,0.633,0.841,0.10300000000000001,-10.187999999999999,0.0582,122.001,0.418
/venues/1209741,68,8200.0,3864.0,0.00473,0.7949999999999999,410334.25,0.6839999999999999,0.859,0.10250000000000001,-10.123999999999999,0.058325,124.25800000000001,0.34525000000000006
/venues/1211151,1,16300.0,11020.0,0.117,0.6970000000000001,196321.0,0.607,0.38150000000000006,0.1265,-9.6205,0.06964999999999999,143.34,0.5954999999999999
/venues/1211336,1,261.0,696.0,0.02635,0.5235000000000001,224813.0,0.61,0.0,0.11099999999999999,-6.4544999999999995,0.03245,143.96699999999998,0.4655
/venues/121134,1,117400.0,106811.0,0.8140000000000001,0.4835,235580.0,0.3855,0.8825000000000001,0.102,-11.759,0.04345,118.4085,0.504
/venues/121167,74,4300.0,3398.0,0.0011099999999999999,0.451,225213.0,0.9219999999999999,0.00253,0.1755,-5.6745,0.08975,129.551,0.32799999999999996
/venues/121563,3,210.0,87.0,0.1575,0.5855,232507.5,0.6045,0.09875,0.1375,-9.924,0.03415,124.9905,0.345
/venues/121743,379,11400.0,5026.5,0.01435,0.5075,217702.25,0.8105,0.00033,0.14100000000000001,-6.2215,0.071575,125.0255,0.4285
/venues/121833,241,24800.0,9069.0,0.18600000000000003,0.5800000000000001,235353.0,0.594,0.21400000000000002,0.11699999999999999,-8.7095,0.043300000000000005,121.486,0.375
/venues/1218431,18,42000.0,9288.0,0.14600000000000002,0.6475,212119.5,0.7140000000000001,5.375e-06,0.1225,-6.799,0.19,108.19149999999999,0.5295
/venues/1219296,3,19.5,21.0,0.49725,0.4535,526946.5,0.49124999999999996,0.89325,0.25325000000000003,-16.6675,0.041975,110.00874999999999,0.0378
/venues/1226871,3,56.0,75.0,0.09365,0.6555,232215.0,0.8625,0.0,0.1505,-2.8600000000000003,0.28150000000000003,112.6225,0.655
/venues/1227956,99,58900.0,13381.0,0.0485,0.685,263500.0,0.672,0.397,0.11,-8.654,0.048,121.99900000000001,0.41
/venues/1229506,1,1.0,6.0,0.707,0.54,208733.5,0.276,0.0018252499999999998,0.1265,-13.354500000000002,0.043300000000000005,120.4235,0.19
/venues/122961,76,5000.0,2817.0,0.1056,0.55625,225808.0,0.6942499999999999,0.02765,0.127,-7.1442499999999995,0.0458,122.99625,0.46199999999999997
/venues/1230741,34,548.0,411.0,0.3835,0.5695,229599.0,0.46699999999999997,0.001261,0.11299999999999999,-10.2295,0.0351,117.9845,0.34199999999999997
/venues/1231261,19,485.5,387.0,0.633,0.5854999999999999,233069.0,0.504,0.0027,0.1175,-9.585,0.03855,124.0655,0.335
/venues/1234116,5,29400.0,176.0,0.5465,0.6265000000000001,213726.5,0.71,8.05e-06,0.1095,-9.466999999999999,0.0494,128.9805,0.4495
/venues/1235356,3,3.0,4.0,0.27615,0.6859999999999999,212129.0,0.5169999999999999,0.0112,0.10020000000000001,-8.78525,0.0771,118.508,0.4675
/venues/1235361,2,26450.0,5976.0,0.00274,0.7899999999999999,428741.75,0.7314999999999999,0.8425,0.07235,-10.40925,0.054425,121.405,0.52875
/venues/1235451,4,17520.5,694.5,0.8625,0.48450000000000004,190793.0,0.18,0.000323435,0.12,-13.1705,0.0442,110.0955,0.4075
/venues/1235456,8,7800.0,2180.0,0.6345000000000001,0.5445,209760.0,0.40549999999999997,2.35e-05,0.1375,-8.397,0.0513,118.6385,0.5195000000000001
/venues/1238491,15,32100.0,8431.5,0.002635,0.7085,308786.0,0.84625,0.7869999999999999,0.1285,-6.787750000000001,0.05545,129.99650000000003,0.2145
/venues/1239991,4,45500.0,43953.0,0.882,0.5295000000000001,301567.0,0.35550000000000004,6.175e-06,0.1225,-13.296,0.065475,95.49799999999999,0.4335
/venues/1240846,2,8400.0,5369.0,0.5495000000000001,0.601,257752.0,0.40099999999999997,0.0034750000000000002,0.178,-12.228,0.0328,108.69650000000001,0.385
/venues/1241286,3,227.0,196.0,0.5235,0.5780000000000001,164285.5,0.5235,0.6360000000000001,0.21800000000000003,-12.957999999999998,0.04745,120.018,0.448
/venues/1241291,9,38700.0,21013.0,0.5835,0.6214999999999999,236798.0,0.566,0.0061785,0.11900000000000001,-10.629000000000001,0.04295,114.888,0.4475
