artist_id,match_error,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity,spotify_followers,spotify_listeners,spotify_genre_1,spotify_genre_2,spotify_genre_3,spotify_genre_4,spotify_genre_5,spotify_genre_6,spotify_genre_7,spotify_genre_8,spotify_genre_9,spotify_genre_10,spotify_genre_11,spotify_genre_12,spotify_genre_13,spotify_genre_14,spotify_genre_15,spotify_genre_16,spotify_genre_17,spotify_genre_18,linked_artist_id
/artists/2878801-ryan-keen,,Ryan Keen,Ryan Keen,7LLZkvAZN3jH7srfTQ7woi,1,28,12378,20200,,,,,,,,,,,,,,,,,,,
/artists/3980721-renegade-brass-band,,Renegade Brass Band,Renegade Brass Band,2G6yaJOand6sjjm1DgkmoU,1,18,4628,3200,brass band,second line,,,,,,,,,,,,,,,,,
/artists/10162091-gazo,,GAZO,Gazo,5gqmbbfjcikQBzPB5Hv13I,1,73,234327,3300000,drill francais,french hip hop,pop urbaine,rap francais,,,,,,,,,,,,,,,
/artists/10159248-olivia-lanvin,,Olivia Lanvin,Olivia Lanvin,41O75LyL6R0sCQw9HefEBK,1,0,16,13,,,,,,,,,,,,,,,,,,,
/artists/150912-moguai,,Moguai,Moguai,4xgFgBZ7CRtgtHcziClOwQ,1,62,88898,2400000,edm,electro house,german techno,house,pop dance,progressive electro house,progressive house,,,,,,,,,,,,
/artists/336407-doghouse,,Doghouse,Doghouse,1jITq9KcIuunkyU9OOEqxA,1,0,55,8,,,,,,,,,,,,,,,,,,,
/artists/8602719-zhion-sound,,Zhion Sound,Zion Sounds,11YnBrShFpiRtVKKHZ97Ge,0.91,0,5,26,,,,,,,,,,,,,,,,,,,
/artists/10096911-dirty-hotline,,Dirty Hotline,Dirty Hotline,1W87zLGigu6Q1JENECIUYT,1,0,25,19,,,,,,,,,,,,,,,,,,,
/artists/6778429-wonderworld,,Wonderworld,Wonderworld,1WsymKIH9x3U5vANNK5Ktk,1,2,560,421,,,,,,,,,,,,,,,,,,,
/artists/3927536-philip-dizack,,Philip Dizack,Philip Dizack,2nJbrvWs3yqrNhHFOIuiFx,1,28,885,15100,,,,,,,,,,,,,,,,,,,
/artists/4294851-kurt-vile,,Kurt Vile,Kurt Vile,5gspAQIAH8nJUrMYgXjCJ2,1,61,430828,1400000,alternative rock,freak folk,indie folk,indie rock,modern folk rock,neo-psychedelic,philly indie,roots rock,stomp and holler,,,,,,,,,,
/artists/2355837-orquesta-buena-vista-social-club,X,Orquesta Buena Vista Social Club,"Nik Phillips, Matraville Soldiers’ Settlement School, Cape Byron Rudolf Steiner School, Newton Faulkner, Orquesta Buena Vista Social Club®, Herb Armstrong, Katie Noonan, Tim Freedman, Natalie Pa'apa'a (Blue King Brown), Omara Portuondo, Don Spencer & Angie Whiteley",1hS2yXx0nJMFPdYoAMcEqX,0.22,0,125,45,,,,,,,,,,,,,,,,,,,
/artists/2699166-sebastian-mullaert,,Sebastian Mullaert,Sebastian Mullaert,5cKPK8DCxX1R5PwQOU1huv,1,32,10470,53400,swedish electronic,,,,,,,,,,,,,,,,,,
/artists/10161996-mm-duo,,MM Duo,MME dUO,0T7MitzkjXlYlRYj3BDnGT,0.92,0,27,7,,,,,,,,,,,,,,,,,,,
/artists/671213-qboy,,QBoy,QBoy,6WHCgQAo3lQY7T4e9LMOiL,1,2,12,13,burundian pop,,,,,,,,,,,,,,,,,,
/artists/5365423-bad-nelson,,Bad Nelson...,bad nelson,710VjUkcTRTyYtNpx70B4K,0.87,22,566,9600,,,,,,,,,,,,,,,,,,,
/artists/2469066-khyam-allami,,Khyam Allami,Khyam Allami,1W2M1Lu0xG7NTtNX2gCxHW,1,9,2459,1400,arab folk,oud,,,,,,,,,,,,,,,,,
/artists/419017-hells-kitchen,,Hell's Kitchen,Hell's Kitchen,4XcCJK1rTkRJmPNQ3JAUDb,1,8,461,655,,,,,,,,,,,,,,,,,,,
/artists/2439126-unsun,,UnSun,UnSun,6gOet6ki04ZkASl49nF37y,1,30,23778,357,gothic metal,gothic symphonic metal,pixie,polish metal,slayer,symphonic metal,,,,,,,,,,,,,
