,track_name,spotify_name,spotify_id,artist_id,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1DpAoPK2Q3seGWQ6nzP6rQ,Believer,The Calling Sirens,1ORY7bHVmnSxZ82DWV6So9,/artists/7958443-and-the-calling-sirens,0,0.564,0.327,11,-12.656,0,0.028,0.318,0.505,0.105,0.429,117.782,audio_features,1DpAoPK2Q3seGWQ6nzP6rQ,spotify:track:1DpAoPK2Q3seGWQ6nzP6rQ,https://api.spotify.com/v1/tracks/1DpAoPK2Q3seGWQ6nzP6rQ,https://api.spotify.com/v1/audio-analysis/1DpAoPK2Q3seGWQ6nzP6rQ,355290,4
2PJOinXeaRQnbdQiGgOE63,Lay Down in the Dirt,The Calling Sirens,1ORY7bHVmnSxZ82DWV6So9,/artists/7958443-and-the-calling-sirens,0,0.524,0.466,4,-10.756,1,0.0265,0.398,0.0489,0.119,0.33,145.181,audio_features,2PJOinXeaRQnbdQiGgOE63,spotify:track:2PJOinXeaRQnbdQiGgOE63,https://api.spotify.com/v1/tracks/2PJOinXeaRQnbdQiGgOE63,https://api.spotify.com/v1/audio-analysis/2PJOinXeaRQnbdQiGgOE63,285803,4
4qQAmIpTeMy0CrOEQXKOLF,Thoughts Noise,The Calling Sirens,1ORY7bHVmnSxZ82DWV6So9,/artists/7958443-and-the-calling-sirens,0,0.636,0.491,11,-9.951,0,0.0308,0.318,0.249,0.182,0.506,116.045,audio_features,4qQAmIpTeMy0CrOEQXKOLF,spotify:track:4qQAmIpTeMy0CrOEQXKOLF,https://api.spotify.com/v1/tracks/4qQAmIpTeMy0CrOEQXKOLF,https://api.spotify.com/v1/audio-analysis/4qQAmIpTeMy0CrOEQXKOLF,253782,4
3gVcZxl55cKoUtXihhm8xb,Voices Stomp Flames for Requiem Times (for Vittorio Sereni)We Do,(Etre),6QF7pAFRSjBDEDfIlIpgtj,/artists/19529-etre,0,0.145,0.537,4,-16.532,0,0.0644,0.549,0.565,0.078,0.12,84.858,audio_features,3gVcZxl55cKoUtXihhm8xb,spotify:track:3gVcZxl55cKoUtXihhm8xb,https://api.spotify.com/v1/tracks/3gVcZxl55cKoUtXihhm8xb,https://api.spotify.com/v1/audio-analysis/3gVcZxl55cKoUtXihhm8xb,724053,3
73e7YCtCG6KlzLnor4NZoY,To Provoke a Fire Beyond Your Shutters (for Ivano Ferrari),(Etre),6QF7pAFRSjBDEDfIlIpgtj,/artists/19529-etre,0,0.152,0.568,0,-10.454,1,0.0571,0.0385,0.559,0.282,0.064,75.555,audio_features,73e7YCtCG6KlzLnor4NZoY,spotify:track:73e7YCtCG6KlzLnor4NZoY,https://api.spotify.com/v1/tracks/73e7YCtCG6KlzLnor4NZoY,https://api.spotify.com/v1/audio-analysis/73e7YCtCG6KlzLnor4NZoY,454187,5
4wf8fK836YYsOmURsF7Tsb,Conseguito Silenzio (for Paul Celan),(Etre),6QF7pAFRSjBDEDfIlIpgtj,/artists/19529-etre,0,0.164,0.539,2,-13.14,1,0.0522,0.796,0.522,0.101,0.0354,110.205,audio_features,4wf8fK836YYsOmURsF7Tsb,spotify:track:4wf8fK836YYsOmURsF7Tsb,https://api.spotify.com/v1/tracks/4wf8fK836YYsOmURsF7Tsb,https://api.spotify.com/v1/audio-analysis/4wf8fK836YYsOmURsF7Tsb,513187,4
2eTpbky8R72vqsmbkVAJ8L,We Do Boring Things Together (for Philippe Sollers),(Etre),6QF7pAFRSjBDEDfIlIpgtj,/artists/19529-etre,0,0.3,0.433,5,-11.149,1,0.0346,0.536,0.463,0.127,0.0933,116.19,audio_features,2eTpbky8R72vqsmbkVAJ8L,spotify:track:2eTpbky8R72vqsmbkVAJ8L,https://api.spotify.com/v1/tracks/2eTpbky8R72vqsmbkVAJ8L,https://api.spotify.com/v1/audio-analysis/2eTpbky8R72vqsmbkVAJ8L,460400,3
6sS1f4O4N2MFEwT2XKCnJJ,Are you Here to Stay? (for Ives Bonnefoy),(Etre),6QF7pAFRSjBDEDfIlIpgtj,/artists/19529-etre,0,0.23,0.595,6,-11.408,1,0.0579,0.152,0.0101,0.167,0.0478,102.392,audio_features,6sS1f4O4N2MFEwT2XKCnJJ,spotify:track:6sS1f4O4N2MFEwT2XKCnJJ,https://api.spotify.com/v1/tracks/6sS1f4O4N2MFEwT2XKCnJJ,https://api.spotify.com/v1/audio-analysis/6sS1f4O4N2MFEwT2XKCnJJ,669507,5
3MmNP0Ey7mtyWY6DbsibtW,Raise Hell,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,51,0.576,0.967,2,-3.733,1,0.093,0.0122,0.0,0.26,0.517,146.04,audio_features,3MmNP0Ey7mtyWY6DbsibtW,spotify:track:3MmNP0Ey7mtyWY6DbsibtW,https://api.spotify.com/v1/tracks/3MmNP0Ey7mtyWY6DbsibtW,https://api.spotify.com/v1/audio-analysis/3MmNP0Ey7mtyWY6DbsibtW,309667,4
5yrGsJoG4FsTg6luHlNGK2,Bartender,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,47,0.666,0.793,6,-6.028,1,0.0647,0.00219,3.49e-06,0.0799,0.454,96.047,audio_features,5yrGsJoG4FsTg6luHlNGK2,spotify:track:5yrGsJoG4FsTg6luHlNGK2,https://api.spotify.com/v1/tracks/5yrGsJoG4FsTg6luHlNGK2,https://api.spotify.com/v1/audio-analysis/5yrGsJoG4FsTg6luHlNGK2,240880,4
54gKQd2A81o0pzQKQ50NTd,Renegade,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,46,0.438,0.947,2,-3.481,1,0.148,0.000927,0.0,0.355,0.368,174.007,audio_features,54gKQd2A81o0pzQKQ50NTd,spotify:track:54gKQd2A81o0pzQKQ50NTd,https://api.spotify.com/v1/tracks/54gKQd2A81o0pzQKQ50NTd,https://api.spotify.com/v1/audio-analysis/54gKQd2A81o0pzQKQ50NTd,209040,4
0LcRiRwK5oAUmzEymjOG2M,Wake Up,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,43,0.73,0.763,7,-7.344,1,0.433,0.0394,0.0,0.124,0.517,168.041,audio_features,0LcRiRwK5oAUmzEymjOG2M,spotify:track:0LcRiRwK5oAUmzEymjOG2M,https://api.spotify.com/v1/tracks/0LcRiRwK5oAUmzEymjOG2M,https://api.spotify.com/v1/audio-analysis/0LcRiRwK5oAUmzEymjOG2M,275520,4
1VnnlzvVtV2Rajb66ZRf0g,Lets Ride,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,41,0.736,0.728,9,-7.771,0,0.183,0.0741,0.0,0.199,0.83,142.925,audio_features,1VnnlzvVtV2Rajb66ZRf0g,spotify:track:1VnnlzvVtV2Rajb66ZRf0g,https://api.spotify.com/v1/tracks/1VnnlzvVtV2Rajb66ZRf0g,https://api.spotify.com/v1/audio-analysis/1VnnlzvVtV2Rajb66ZRf0g,248613,4
5jNPZpIgKG8fq7pahytZFL,Suck It Up,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,38,0.619,0.871,1,-5.214,0,0.0837,0.000337,0.000833,0.0585,0.412,91.507,audio_features,5jNPZpIgKG8fq7pahytZFL,spotify:track:5jNPZpIgKG8fq7pahytZFL,https://api.spotify.com/v1/tracks/5jNPZpIgKG8fq7pahytZFL,https://api.spotify.com/v1/audio-analysis/5jNPZpIgKG8fq7pahytZFL,235543,4
3M3FsCF3GsgYXkE7SqKRFh,Ken 2012,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,38,0.745,0.678,6,-8.265,1,0.163,0.00713,1.32e-05,0.353,0.402,103.607,audio_features,3M3FsCF3GsgYXkE7SqKRFh,spotify:track:3M3FsCF3GsgYXkE7SqKRFh,https://api.spotify.com/v1/tracks/3M3FsCF3GsgYXkE7SqKRFh,https://api.spotify.com/v1/audio-analysis/3M3FsCF3GsgYXkE7SqKRFh,307733,4
6QiXYmSk894k8TOP0RiQAF,We Want It All,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,35,0.796,0.724,11,-9.106,0,0.254,0.199,0.0,0.855,0.632,109.97,audio_features,6QiXYmSk894k8TOP0RiQAF,spotify:track:6QiXYmSk894k8TOP0RiQAF,https://api.spotify.com/v1/tracks/6QiXYmSk894k8TOP0RiQAF,https://api.spotify.com/v1/audio-analysis/6QiXYmSk894k8TOP0RiQAF,281455,4
7J6GvzDvpdML0bKOXtSx79,Serpent Boy,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,35,0.563,0.875,6,-7.755,1,0.108,0.0037,0.167,0.253,0.282,92.627,audio_features,7J6GvzDvpdML0bKOXtSx79,spotify:track:7J6GvzDvpdML0bKOXtSx79,https://api.spotify.com/v1/tracks/7J6GvzDvpdML0bKOXtSx79,https://api.spotify.com/v1/audio-analysis/7J6GvzDvpdML0bKOXtSx79,353533,4
04c49iYElSvRkvOsEv1zrb,R.T.R,(Hed) P.E.,0xIChbcTsuYLueN1oEsX9v,/artists/131307-hed-pe,35,0.616,0.586,0,-13.772,1,0.0474,0.000926,0.0163,0.136,0.495,120.046,audio_features,04c49iYElSvRkvOsEv1zrb,spotify:track:04c49iYElSvRkvOsEv1zrb,https://api.spotify.com/v1/tracks/04c49iYElSvRkvOsEv1zrb,https://api.spotify.com/v1/audio-analysis/04c49iYElSvRkvOsEv1zrb,271878,4
33gGH1dN1dfG782dZh6RY1,Lefuet - Alternaive Version,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.657,0.552,4,-9.249,0,0.214,0.241,0.0,0.305,0.654,176.023,audio_features,33gGH1dN1dfG782dZh6RY1,spotify:track:33gGH1dN1dfG782dZh6RY1,https://api.spotify.com/v1/tracks/33gGH1dN1dfG782dZh6RY1,https://api.spotify.com/v1/audio-analysis/33gGH1dN1dfG782dZh6RY1,226441,4
77KwxBgirHCeyfHRychjkF,Von Bar zu Bar,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.939,0.825,1,-10.686,1,0.168,0.0486,0.0,0.232,0.922,124.009,audio_features,77KwxBgirHCeyfHRychjkF,spotify:track:77KwxBgirHCeyfHRychjkF,https://api.spotify.com/v1/tracks/77KwxBgirHCeyfHRychjkF,https://api.spotify.com/v1/audio-analysis/77KwxBgirHCeyfHRychjkF,236480,4
52F88DiNNCYQctv1tDYGWo,Fünfter Stock,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.689,0.688,7,-13.145,0,0.0916,0.328,0.000401,0.295,0.0979,111.936,audio_features,52F88DiNNCYQctv1tDYGWo,spotify:track:52F88DiNNCYQctv1tDYGWo,https://api.spotify.com/v1/tracks/52F88DiNNCYQctv1tDYGWo,https://api.spotify.com/v1/audio-analysis/52F88DiNNCYQctv1tDYGWo,261533,4
0aKXPvntKcrHkbFzyYsJDX,Mailbox-Song,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.76,0.539,0,-10.906,1,0.312,0.12,0.0,0.107,0.705,144.017,audio_features,0aKXPvntKcrHkbFzyYsJDX,spotify:track:0aKXPvntKcrHkbFzyYsJDX,https://api.spotify.com/v1/tracks/0aKXPvntKcrHkbFzyYsJDX,https://api.spotify.com/v1/audio-analysis/0aKXPvntKcrHkbFzyYsJDX,317480,4
6ZyrkFvbvn6SnaI2lSZGST,On Fire,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.868,0.558,1,-9.788,1,0.175,0.0044,0.434,0.156,0.573,96.006,audio_features,6ZyrkFvbvn6SnaI2lSZGST,spotify:track:6ZyrkFvbvn6SnaI2lSZGST,https://api.spotify.com/v1/tracks/6ZyrkFvbvn6SnaI2lSZGST,https://api.spotify.com/v1/audio-analysis/6ZyrkFvbvn6SnaI2lSZGST,98333,4
0NPs7zoWeoenNPjjcWtV5j,Eigentlich,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.888,0.616,2,-10.467,1,0.243,0.009,0.0,0.123,0.916,93.962,audio_features,0NPs7zoWeoenNPjjcWtV5j,spotify:track:0NPs7zoWeoenNPjjcWtV5j,https://api.spotify.com/v1/tracks/0NPs7zoWeoenNPjjcWtV5j,https://api.spotify.com/v1/audio-analysis/0NPs7zoWeoenNPjjcWtV5j,288813,4
7Fj2BQ2lBAXRq3L4wodmw0,Eni Rocks,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.899,0.467,4,-10.903,0,0.217,0.0497,0.829,0.113,0.477,94.792,audio_features,7Fj2BQ2lBAXRq3L4wodmw0,spotify:track:7Fj2BQ2lBAXRq3L4wodmw0,https://api.spotify.com/v1/tracks/7Fj2BQ2lBAXRq3L4wodmw0,https://api.spotify.com/v1/audio-analysis/7Fj2BQ2lBAXRq3L4wodmw0,75947,4
1bKU24vIxmLAFJIOmrvMJw,Bebop,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.764,0.349,1,-12.559,1,0.316,0.0014,0.931,0.0851,0.657,183.18,audio_features,1bKU24vIxmLAFJIOmrvMJw,spotify:track:1bKU24vIxmLAFJIOmrvMJw,https://api.spotify.com/v1/tracks/1bKU24vIxmLAFJIOmrvMJw,https://api.spotify.com/v1/audio-analysis/1bKU24vIxmLAFJIOmrvMJw,115400,4
4AwoFCSp1RqPMF5J1YjJpU,Kein Zurück,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.51,0.321,0,-13.15,0,0.23,0.561,9.47e-05,0.0593,0.511,116.091,audio_features,4AwoFCSp1RqPMF5J1YjJpU,spotify:track:4AwoFCSp1RqPMF5J1YjJpU,https://api.spotify.com/v1/tracks/4AwoFCSp1RqPMF5J1YjJpU,https://api.spotify.com/v1/audio-analysis/4AwoFCSp1RqPMF5J1YjJpU,298533,4
2v0Pe9LZoZ9UP9sGr2LNoj,Eiskalt,[bih'tnik],2zlnW9GESgL9jhjal3tUzJ,/artists/354666-bihtnik,0,0.658,0.205,11,-16.602,0,0.155,0.859,0.0,0.0931,0.504,78.986,audio_features,2v0Pe9LZoZ9UP9sGr2LNoj,spotify:track:2v0Pe9LZoZ9UP9sGr2LNoj,https://api.spotify.com/v1/tracks/2v0Pe9LZoZ9UP9sGr2LNoj,https://api.spotify.com/v1/audio-analysis/2v0Pe9LZoZ9UP9sGr2LNoj,239800,4
3DnrJ2A01gDANRKR6rKoRe,Rog,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,0,0.532,0.779,10,-3.375,0,0.0391,0.681,0.0,0.0693,0.334,139.868,audio_features,3DnrJ2A01gDANRKR6rKoRe,spotify:track:3DnrJ2A01gDANRKR6rKoRe,https://api.spotify.com/v1/tracks/3DnrJ2A01gDANRKR6rKoRe,https://api.spotify.com/v1/audio-analysis/3DnrJ2A01gDANRKR6rKoRe,339426,4
4HcXpK90ZlKV24tESJMJf5,Carribean Dreams (Rise Up Tonight) - Original Edit,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,4,0.717,0.798,6,-5.876,1,0.0426,0.0882,0.582,0.306,0.33,120.05,audio_features,4HcXpK90ZlKV24tESJMJf5,spotify:track:4HcXpK90ZlKV24tESJMJf5,https://api.spotify.com/v1/tracks/4HcXpK90ZlKV24tESJMJf5,https://api.spotify.com/v1/audio-analysis/4HcXpK90ZlKV24tESJMJf5,170000,4
0AocI9ObHqsY9vsX8MGAuw,Carribean Dreams (Rise Up Tonight) - Charles B Remix,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,0,0.87,0.564,8,-6.807,1,0.279,0.00368,0.426,0.099,0.496,125.037,audio_features,0AocI9ObHqsY9vsX8MGAuw,spotify:track:0AocI9ObHqsY9vsX8MGAuw,https://api.spotify.com/v1/tracks/0AocI9ObHqsY9vsX8MGAuw,https://api.spotify.com/v1/audio-analysis/0AocI9ObHqsY9vsX8MGAuw,249603,4
7A8h8rqN7xLPwjAqyZJ0Pq,Sohna Mukhda,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,0,0.623,0.957,6,-1.897,0,0.0414,0.56,0.0,0.0534,0.826,89.96,audio_features,7A8h8rqN7xLPwjAqyZJ0Pq,spotify:track:7A8h8rqN7xLPwjAqyZJ0Pq,https://api.spotify.com/v1/tracks/7A8h8rqN7xLPwjAqyZJ0Pq,https://api.spotify.com/v1/audio-analysis/7A8h8rqN7xLPwjAqyZJ0Pq,205333,4
3aWkY8U46xIFkVAcfSnYgl,Putt Jatt Da,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,0,0.782,0.979,11,-1.397,1,0.0575,0.801,0.0,0.0649,0.962,90.107,audio_features,3aWkY8U46xIFkVAcfSnYgl,spotify:track:3aWkY8U46xIFkVAcfSnYgl,https://api.spotify.com/v1/tracks/3aWkY8U46xIFkVAcfSnYgl,https://api.spotify.com/v1/audio-analysis/3aWkY8U46xIFkVAcfSnYgl,172000,4
6wgmALQVmIoSziuwFg84Eh,Carribean Dreams (Rise Up Tonight) - Charles B Remix Edit,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,0,0.803,0.738,6,-6.372,0,0.27,0.0123,0.349,0.412,0.565,125.024,audio_features,6wgmALQVmIoSziuwFg84Eh,spotify:track:6wgmALQVmIoSziuwFg84Eh,https://api.spotify.com/v1/tracks/6wgmALQVmIoSziuwFg84Eh,https://api.spotify.com/v1/audio-analysis/6wgmALQVmIoSziuwFg84Eh,161279,4
3qB3qB9oCVjjLNOe08VIG6,Agg Paniyaan Ch,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,0,0.767,0.868,11,-2.875,1,0.0457,0.33,0.0,0.124,0.855,113.953,audio_features,3qB3qB9oCVjjLNOe08VIG6,spotify:track:3qB3qB9oCVjjLNOe08VIG6,https://api.spotify.com/v1/tracks/3qB3qB9oCVjjLNOe08VIG6,https://api.spotify.com/v1/audio-analysis/3qB3qB9oCVjjLNOe08VIG6,239348,4
2H5O6Tvq07ysGs8ionywZr,Changa Lagda,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,0,0.534,0.837,7,-3.027,1,0.29,0.483,0.0,0.148,0.678,92.084,audio_features,2H5O6Tvq07ysGs8ionywZr,spotify:track:2H5O6Tvq07ysGs8ionywZr,https://api.spotify.com/v1/tracks/2H5O6Tvq07ysGs8ionywZr,https://api.spotify.com/v1/audio-analysis/2H5O6Tvq07ysGs8ionywZr,271004,4
1Zx7VaWDAsqcDpehsMxb4e,Onzour Shayatini,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,0,0.457,0.957,2,-6.794,1,0.0984,7.93e-05,0.889,0.185,0.144,161.998,audio_features,1Zx7VaWDAsqcDpehsMxb4e,spotify:track:1Zx7VaWDAsqcDpehsMxb4e,https://api.spotify.com/v1/tracks/1Zx7VaWDAsqcDpehsMxb4e,https://api.spotify.com/v1/audio-analysis/1Zx7VaWDAsqcDpehsMxb4e,304731,4
16DPJmC9qPszQOQqffEkoH,Khant Wala Maan,Meer,6DmyMZv3lelGiNWVoceuYj,/artists/1301647-meer,0,0.714,0.811,0,-6.132,0,0.183,0.165,4.54e-05,0.285,0.89,167.991,audio_features,16DPJmC9qPszQOQqffEkoH,spotify:track:16DPJmC9qPszQOQqffEkoH,https://api.spotify.com/v1/tracks/16DPJmC9qPszQOQqffEkoH,https://api.spotify.com/v1/audio-analysis/16DPJmC9qPszQOQqffEkoH,240714,4
4uc1evWuDY6Vqm3zITtjIe,Küss mich heute nacht (Twist),Sylvano,5GHN85nZ3mft1AesroSap4,/artists/9525634-sylvano,0,0.749,0.795,0,-6.403,1,0.0513,0.805,0.0112,0.0798,0.96,90.988,audio_features,4uc1evWuDY6Vqm3zITtjIe,spotify:track:4uc1evWuDY6Vqm3zITtjIe,https://api.spotify.com/v1/tracks/4uc1evWuDY6Vqm3zITtjIe,https://api.spotify.com/v1/audio-analysis/4uc1evWuDY6Vqm3zITtjIe,141653,4
7EmPyJohhQ306rG6p8QLns,Schenk deinem Mädchen einen,Sylvano,5GHN85nZ3mft1AesroSap4,/artists/9525634-sylvano,0,0.612,0.468,5,-8.367,1,0.0345,0.721,0.0,0.112,0.553,67.909,audio_features,7EmPyJohhQ306rG6p8QLns,spotify:track:7EmPyJohhQ306rG6p8QLns,https://api.spotify.com/v1/tracks/7EmPyJohhQ306rG6p8QLns,https://api.spotify.com/v1/audio-analysis/7EmPyJohhQ306rG6p8QLns,140027,4
3j84U36KvLeXNDPv4t5pI8,Pure Water (with Migos),Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,76,0.682,0.559,0,-5.545,1,0.127,0.174,0.0,0.344,0.137,202.015,audio_features,3j84U36KvLeXNDPv4t5pI8,spotify:track:3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/tracks/3j84U36KvLeXNDPv4t5pI8,https://api.spotify.com/v1/audio-analysis/3j84U36KvLeXNDPv4t5pI8,192471,4
2NM0qHzx4Ohy8iXHEEgwlO,Having Our Way (feat. Drake),Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,75,0.927,0.538,1,-3.917,1,0.116,0.0312,0.0,0.0945,0.221,125.983,audio_features,2NM0qHzx4Ohy8iXHEEgwlO,spotify:track:2NM0qHzx4Ohy8iXHEEgwlO,https://api.spotify.com/v1/tracks/2NM0qHzx4Ohy8iXHEEgwlO,https://api.spotify.com/v1/audio-analysis/2NM0qHzx4Ohy8iXHEEgwlO,278191,4
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,75,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,audio_features,6n4U3TlzUGhdSFbUUhTvLP,spotify:track:6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/tracks/6n4U3TlzUGhdSFbUUhTvLP,https://api.spotify.com/v1/audio-analysis/6n4U3TlzUGhdSFbUUhTvLP,276147,4
2Igem6Q4sfvXGJ3JkG7Baw,Modern Day,Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,73,0.87,0.629,11,-7.598,0,0.279,0.173,0.0,0.101,0.512,134.944,audio_features,2Igem6Q4sfvXGJ3JkG7Baw,spotify:track:2Igem6Q4sfvXGJ3JkG7Baw,https://api.spotify.com/v1/tracks/2Igem6Q4sfvXGJ3JkG7Baw,https://api.spotify.com/v1/audio-analysis/2Igem6Q4sfvXGJ3JkG7Baw,241790,4
15EH2glphTjcarRjAsc0EB,Straightenin,Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,67,0.848,0.625,9,-5.776,1,0.11,0.0319,0.0,0.101,0.106,135.957,audio_features,15EH2glphTjcarRjAsc0EB,spotify:track:15EH2glphTjcarRjAsc0EB,https://api.spotify.com/v1/tracks/15EH2glphTjcarRjAsc0EB,https://api.spotify.com/v1/audio-analysis/15EH2glphTjcarRjAsc0EB,255023,4
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,73,0.927,0.665,11,-5.313,1,0.244,0.061,0.0,0.123,0.175,127.076,audio_features,4Km5HrUvYTaSUfiSGPJeQR,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR,https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR,343150,4
0wbnC9AUenxp613TYaJsGK,Narcos,Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,71,0.936,0.585,0,-6.914,1,0.125,0.0142,0.0,0.132,0.242,124.991,audio_features,0wbnC9AUenxp613TYaJsGK,spotify:track:0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/tracks/0wbnC9AUenxp613TYaJsGK,https://api.spotify.com/v1/audio-analysis/0wbnC9AUenxp613TYaJsGK,255379,4
4wFjTWCunQFKtukqrNijEt,MotorSport,Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,71,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,audio_features,4wFjTWCunQFKtukqrNijEt,spotify:track:4wFjTWCunQFKtukqrNijEt,https://api.spotify.com/v1/tracks/4wFjTWCunQFKtukqrNijEt,https://api.spotify.com/v1/audio-analysis/4wFjTWCunQFKtukqrNijEt,303077,4
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,70,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,audio_features,1XRgIKC5TPwo7nWGyKqgG0,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/tracks/1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/audio-analysis/1XRgIKC5TPwo7nWGyKqgG0,233087,4
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,6oMuImdp5ZcFhWP0ESe6mG,/artists/1367596-m,70,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,audio_features,2UVbBKQOdFAekPTRsnkzcf,spotify:track:2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/tracks/2UVbBKQOdFAekPTRsnkzcf,https://api.spotify.com/v1/audio-analysis/2UVbBKQOdFAekPTRsnkzcf,190288,4
14Bcv6siTBPw3TlP84dasC,Holiday,KSI,1nzgtKYFckznkcVMR3Gg4z,/artists/642733-nesseria,71,0.356,0.684,8,-7.347,1,0.0878,0.152,0.0,0.101,0.347,87.188,audio_features,14Bcv6siTBPw3TlP84dasC,spotify:track:14Bcv6siTBPw3TlP84dasC,https://api.spotify.com/v1/tracks/14Bcv6siTBPw3TlP84dasC,https://api.spotify.com/v1/audio-analysis/14Bcv6siTBPw3TlP84dasC,193733,4
750vtNtNiQVl80E4baoJjd,Lose,KSI,1nzgtKYFckznkcVMR3Gg4z,/artists/642733-nesseria,64,0.682,0.721,0,-4.633,0,0.0284,0.0341,0.0,0.381,0.248,101.067,audio_features,750vtNtNiQVl80E4baoJjd,spotify:track:750vtNtNiQVl80E4baoJjd,https://api.spotify.com/v1/tracks/750vtNtNiQVl80E4baoJjd,https://api.spotify.com/v1/audio-analysis/750vtNtNiQVl80E4baoJjd,205653,4
1vicAuW47ccp1l5mYmaWi7,No Time (feat. Lil Durk),KSI,1nzgtKYFckznkcVMR3Gg4z,/artists/642733-nesseria,74,0.651,0.725,1,-5.826,0,0.0747,0.296,0.0,0.324,0.446,79.878,audio_features,1vicAuW47ccp1l5mYmaWi7,spotify:track:1vicAuW47ccp1l5mYmaWi7,https://api.spotify.com/v1/tracks/1vicAuW47ccp1l5mYmaWi7,https://api.spotify.com/v1/audio-analysis/1vicAuW47ccp1l5mYmaWi7,180067,4
